2	2019-08-08 03:51:05.128	-0.0156250	0.0000000	-1.2890630	0	
2	2019-08-08 03:51:05.148	-0.0156250	0.0000000	-1.2890630	0	
2	2019-08-08 03:51:05.168	-0.0234375	-0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.188	-0.0234375	-0.0078125	-1.2968750	0	
2	2019-08-08 03:51:05.200	-0.0156250	0.0000000	-1.2890630	0	
2	2019-08-08 03:51:05.220	-0.0156250	0.0000000	-1.2812500	0	
2	2019-08-08 03:51:05.240	-0.0234375	-0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.260	-0.0312500	0.0000000	-1.2968750	0	
2	2019-08-08 03:51:05.280	-0.0234375	0.0000000	-1.3046880	0	
2	2019-08-08 03:51:05.300	-0.0312500	0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.320	-0.0312500	0.0000000	-1.2734380	0	
2	2019-08-08 03:51:05.340	-0.0390625	0.0000000	-1.2734380	0	
2	2019-08-08 03:51:05.360	-0.0390625	0.0000000	-1.2890630	0	
2	2019-08-08 03:51:05.381	-0.0390625	0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.401	-0.0390625	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.421	-0.0468750	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.441	-0.0390625	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.461	-0.0546875	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.481	-0.0546875	0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.501	-0.0546875	0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.518	-0.0625000	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.538	-0.0468750	0.0078125	-1.2890630	0	
2	2019-08-08 03:51:05.558	-0.0625000	0.0000000	-1.2968750	0	
2	2019-08-08 03:51:05.578	-0.0625000	0.0078125	-1.3125000	0	
2	2019-08-08 03:51:05.598	-0.0625000	0.0078125	-1.3125000	0	
2	2019-08-08 03:51:05.618	-0.0625000	0.0078125	-1.3125000	0	
2	2019-08-08 03:51:05.638	-0.0703125	0.0156250	-1.2890630	0	
2	2019-08-08 03:51:05.658	-0.0781250	0.0078125	-1.2812500	0	
2	2019-08-08 03:51:05.678	-0.0859375	0.0000000	-1.2734380	0	
2	2019-08-08 03:51:05.710	-0.0937500	0.0000000	-1.2578130	0	
2	2019-08-08 03:51:05.730	-0.0859375	0.0000000	-1.2500000	0	
2	2019-08-08 03:51:05.750	-0.0937500	0.0000000	-1.2421880	0	
2	2019-08-08 03:51:05.770	-0.1171875	0.0000000	-1.2500000	0	
2	2019-08-08 03:51:05.790	-0.1093750	0.0000000	-1.2656250	0	
2	2019-08-08 03:51:05.810	-0.1093750	0.0078125	-1.2578130	0	
2	2019-08-08 03:51:05.830	-0.1171875	0.0156250	-1.2656250	0	
2	2019-08-08 03:51:05.850	-0.1171875	0.0234375	-1.2656250	0	
2	2019-08-08 03:51:05.850	-0.1015625	0.0156250	-1.2734380	0	
2	2019-08-08 03:51:05.870	-0.1015625	0.0078125	-1.2734380	0	
2	2019-08-08 03:51:05.890	-0.1015625	0.0078125	-1.2656250	0	
2	2019-08-08 03:51:05.910	-0.1015625	0.0078125	-1.2500000	0	
2	2019-08-08 03:51:05.930	-0.1015625	0.0000000	-1.2421880	0	
