1	2019-08-08 02:56:17.828	-0.0078125	-0.0234375	-1.2968750	0	
1	2019-08-08 02:56:17.848	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:17.868	-0.0078125	-0.0312500	-1.2890630	0	
1	2019-08-08 02:56:17.885	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:17.905	0.0000000	-0.0312500	-1.2890630	0	
1	2019-08-08 02:56:17.925	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:17.945	-0.0078125	-0.0312500	-1.3046880	0	
1	2019-08-08 02:56:17.965	-0.0078125	-0.0234375	-1.2968750	0	
1	2019-08-08 02:56:17.985	-0.0156250	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.005	-0.0078125	-0.0390625	-1.2968750	0	
1	2019-08-08 02:56:18.025	-0.0078125	-0.0390625	-1.2968750	0	
1	2019-08-08 02:56:18.037	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.057	0.0000000	-0.0234375	-1.2890630	0	
1	2019-08-08 02:56:18.077	-0.0156250	-0.0390625	-1.3046880	0	
1	2019-08-08 02:56:18.097	-0.0156250	-0.0312500	-1.3046880	0	
1	2019-08-08 02:56:18.117	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.137	0.0000000	-0.0234375	-1.2968750	0	
1	2019-08-08 02:56:18.157	0.0000000	-0.0390625	-1.2968750	0	
1	2019-08-08 02:56:18.177	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.188	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.208	0.0000000	-0.0312500	-1.3046880	0	
1	2019-08-08 02:56:18.228	0.0000000	-0.0390625	-1.3046880	0	
1	2019-08-08 02:56:18.248	-0.0078125	-0.0312500	-1.2968750	0	
1	2019-08-08 02:56:18.268	-0.0078125	-0.0390625	-1.2968750	0	
1	2019-08-08 02:56:18.288	0.0000000	-0.0390625	-1.2968750	0	
