1	2019-08-08 03:03:48.514	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:48.534	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.554	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.581	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:48.601	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.621	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.641	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.661	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.681	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.701	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:48.721	-0.0078125	-0.1562500	-1.2890630	0	
1	2019-08-08 03:03:48.741	-0.0078125	-0.1562500	-1.2890630	0	
1	2019-08-08 03:03:48.773	0.0000000	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.793	-0.0078125	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:48.813	-0.0078125	-0.1562500	-1.2968750	0	
1	2019-08-08 03:03:48.833	-0.0078125	-0.1562500	-1.2968750	0	
1	2019-08-08 03:03:48.853	-0.0078125	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:48.873	-0.0078125	-0.1406250	-1.3046880	0	
1	2019-08-08 03:03:48.893	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:48.913	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:48.929	-0.0078125	-0.1562500	-1.2890630	0	
1	2019-08-08 03:03:48.949	-0.0078125	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:48.969	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:48.989	-0.0078125	-0.1562500	-1.2968750	0	
1	2019-08-08 03:03:49.009	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.029	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.049	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.069	-0.0156250	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.085	-0.0156250	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:49.105	-0.0156250	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:49.125	-0.0078125	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:49.145	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.165	-0.0156250	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.185	-0.0078125	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:49.205	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.225	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.242	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.262	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:49.282	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.302	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.322	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.342	-0.0078125	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:49.362	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.382	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:49.400	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.420	0.0000000	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.440	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.460	-0.0156250	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.480	-0.0156250	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.500	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.520	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:49.540	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.560	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.596	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.616	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.636	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.656	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.676	-0.0078125	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:49.696	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.713	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.716	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.733	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:49.753	0.0000000	-0.1562500	-1.2890630	0	
1	2019-08-08 03:03:49.773	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.793	-0.0156250	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.813	-0.0156250	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.833	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.853	-0.0156250	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:49.873	-0.0156250	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.905	-0.0078125	-0.1406250	-1.2812500	0	
1	2019-08-08 03:03:49.925	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.945	0.0000000	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:49.965	-0.0156250	-0.1406250	-1.3046880	0	
1	2019-08-08 03:03:49.985	-0.0078125	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:50.005	0.0000000	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:50.025	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:50.045	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.065	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:50.085	0.0000000	-0.1484375	-1.3046880	0	
1	2019-08-08 03:03:50.105	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:50.125	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.145	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.165	-0.0078125	-0.1484375	-1.2968750	0	
1	2019-08-08 03:03:50.185	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.217	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.237	0.0000000	-0.1328125	-1.2890630	0	
1	2019-08-08 03:03:50.257	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.277	-0.0156250	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.297	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.317	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.337	0.0000000	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.357	-0.0078125	-0.1406250	-1.2812500	0	
1	2019-08-08 03:03:50.358	-0.0156250	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.378	-0.0078125	-0.1328125	-1.3046880	0	
1	2019-08-08 03:03:50.398	-0.0078125	-0.1328125	-1.3046880	0	
1	2019-08-08 03:03:50.418	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.438	0.0000000	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.458	-0.0078125	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:50.478	-0.0078125	-0.1406250	-1.2812500	0	
1	2019-08-08 03:03:50.498	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:50.514	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:50.534	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.554	0.0000000	-0.1484375	-1.2812500	0	
1	2019-08-08 03:03:50.574	-0.0078125	-0.1406250	-1.2812500	0	
1	2019-08-08 03:03:50.594	-0.0078125	-0.1484375	-1.2734380	0	
1	2019-08-08 03:03:50.614	0.0000000	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:50.634	-0.0078125	-0.1406250	-1.3125000	0	
1	2019-08-08 03:03:50.654	-0.0156250	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.675	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.695	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.715	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:50.735	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.755	-0.0078125	-0.1328125	-1.2890630	0	
1	2019-08-08 03:03:50.775	0.0000000	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.795	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.817	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:50.837	-0.0078125	-0.1328125	-1.2890630	0	
1	2019-08-08 03:03:50.857	-0.0078125	-0.1328125	-1.2890630	0	
1	2019-08-08 03:03:50.877	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.897	-0.0078125	-0.1406250	-1.2812500	0	
1	2019-08-08 03:03:50.917	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:50.937	-0.0078125	-0.1328125	-1.2812500	0	
1	2019-08-08 03:03:50.957	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:50.992	0.0000000	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:51.012	0.0000000	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:51.032	-0.0078125	-0.1328125	-1.3046880	0	
1	2019-08-08 03:03:51.052	-0.0078125	-0.1328125	-1.3046880	0	
1	2019-08-08 03:03:51.072	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:51.092	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:51.112	-0.0078125	-0.1484375	-1.2890630	0	
1	2019-08-08 03:03:51.124	-0.0078125	-0.1406250	-1.2890630	0	
1	2019-08-08 03:03:51.144	-0.0078125	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:51.164	0.0000000	-0.1328125	-1.3046880	0	
1	2019-08-08 03:03:51.184	0.0000000	-0.1328125	-1.2968750	0	
1	2019-08-08 03:03:51.204	-0.0078125	-0.1328125	-1.2890630	0	
1	2019-08-08 03:03:51.224	-0.0078125	-0.1406250	-1.2968750	0	
1	2019-08-08 03:03:51.244	-0.0078125	-0.1328125	-1.2890630	0	
